5.478256881439631520e+00
6.807940425458658407e-01
4.910500674182416105e+02
2.442342734706876684e+00
1.632599374795470903e-01
3.812047046083411495e+00
8.874614538077302273e-02
2.639790606478776419e-03
4.418311878037658680e+00
